snapshot_date,symbol,fy_date,epsAvg,epsHigh,epsLow,numAnalystsEps,revenueAvg,numAnalystsRevenue,sector,price,marketCap,volume
2026-08-14,BRX,2028-12-31,1.20431,1.28588,1.14429,3,1593377064,3,Real Estate,29.975,9198488200,550062
2026-08-14,BRX,2027-12-31,1.10185,1.1284,1.07972,6,1505735813,7,Real Estate,29.975,9198488200,550062
2026-08-14,BRZE,2031-01-31,0,0,0,1,1477000000,3,Technology,29.34,3304613168,901694.98303
2026-08-14,BRZE,2030-01-31,0,0,0,0,1332000000,4,Technology,29.34,3304613168,901694.98303
2026-08-14,BRZE,2029-01-31,1.23149,1.42316,0.95665,3,1234794330,8,Technology,29.34,3304613168,901694.98303
2026-08-14,BRZE,2028-01-31,0.96321,1.13154,0.80423,12,1047910255,15,Technology,29.34,3304613168,901694.98303
2026-08-14,BSP,2027-12-31,2.2,2.52,1.88,6,4320000000,6,Technology,41.3,27654610508,1242815.13235
2026-08-14,BSP,2026-12-31,1.27,1.31,1.23,6,2880000000,6,Technology,41.3,27654610508,1242815.13235
2026-08-14,BSX,2030-12-31,4.7025,5.10506,4.59882,4,28149250000,14,Healthcare,52.185,77565696600,10588888
2026-08-14,BSX,2029-12-31,4.14266,4.49729,4.05132,2,25505076662,22,Healthcare,52.185,77565696600,10588888
2026-08-14,BSX,2028-12-31,3.76858,4.31477,3.56723,7,23803169440,24,Healthcare,52.185,77565696600,10588888
2026-08-14,BSX,2027-12-31,3.42701,3.7176,3.32681,16,22287352201,22,Healthcare,52.185,77565696600,10588888
2026-08-14,BSY,2028-12-31,1.67207,1.83519,1.57977,3,2074842451,4,Technology,36.3828,10634021068,1383134.43362
2026-08-14,BSY,2027-12-31,1.53955,1.63577,1.47219,9,1875129345,13,Technology,36.3828,10634021068,1383134.43362
2026-08-14,BSY,2026-12-31,1.37816,1.42738,1.32894,4,1699789321,13,Technology,36.3828,10634021068,1383134.43362
2026-08-14,BSY,2025-12-31,1.18243,1.22184,1.15287,11,1491961367,10,Technology,36.3828,10634021068,1383134.43362
2026-08-14,BTI,2030-12-31,5.39526,5.4604,5.34682,1,32897911860,6,Consumer Defensive,57.025,122998809449,3035027.00073
2026-08-14,BTI,2029-12-31,4.6591,4.71535,4.61727,1,29875776606,6,Consumer Defensive,57.025,122998809449,3035027.00073
2026-08-14,BTI,2028-12-31,4.21464,4.26552,4.1768,2,28113395118,5,Consumer Defensive,57.025,122998809449,3035027.00073
2026-08-14,BTI,2027-12-31,3.88547,3.95259,3.7736,4,27072614852,8,Consumer Defensive,57.025,122998809449,3035027.00073
2026-08-14,BTSG,2030-12-31,5.45,5.70253,5.29668,1,30941642000,6,Healthcare,61.4601,12062060890,597808.65974
2026-08-14,BTSG,2029-12-31,3.82,3.997,3.71254,1,24502154500,10,Healthcare,61.4601,12062060890,597808.65974
2026-08-14,BTSG,2028-12-31,2.78767,3.38858,2.30423,5,19862715862,12,Healthcare,61.4601,12062060890,597808.65974
2026-08-14,BTSG,2027-12-31,2.27878,2.49076,2.17279,9,17366487389,13,Healthcare,61.4601,12062060890,597808.65974
2026-08-14,BTU,2028-12-31,3.27983,3.92115,2.26363,4,4767357697,4,Energy,25.35,3087630000,1099242.61345
2026-08-14,BTU,2027-12-31,3.13933,3.4675,2.96809,2,4752925896,3,Energy,25.35,3087630000,1099242.61345
2026-08-14,BTU,2026-12-31,0.19641,0.21694,0.1857,2,4318492977,3,Energy,25.35,3087630000,1099242.61345
2026-08-14,BTU,2025-12-31,-0.43766,-0.41379,-0.48341,2,3846391229,3,Energy,25.35,3087630000,1099242.61345
2026-08-14,BUD,2030-12-31,7.2326,7.4167,7.0046,3,76723511844,14,Consumer Defensive,79.47,156511063185,778587
2026-08-14,BUD,2029-12-31,6.07449,6.22911,5.883,3,74261275924,14,Consumer Defensive,79.47,156511063185,778587
2026-08-14,BUD,2028-12-31,5.40207,5.53958,5.23178,4,69779023463,13,Consumer Defensive,79.47,156511063185,778587
2026-08-14,BUD,2027-12-31,4.88955,5.03157,4.60551,9,67245426123,16,Consumer Defensive,79.47,156511063185,778587
2026-08-14,BW,2028-12-31,0.7577,0.77764,0.73776,2,1619019200,2,Industrials,10.36,1541982400,4979096
2026-08-14,BW,2027-12-31,0.4393,0.47999,0.40777,2,1213717467,2,Industrials,10.36,1541982400,4979096
2026-08-14,BW,2026-12-31,0.1289,0.14084,0.11965,1,933620333,2,Industrials,10.36,1541982400,4979096
2026-08-14,BW,2025-12-31,-0.3666,-0.34029,-0.40056,1,623520925,2,Industrials,10.36,1541982400,4979096
2026-08-14,BWMN,2027-12-31,2.38833,2.6251,1.90449,5,583528788,5,Industrials,42.28,740225556,1099647.57484
2026-08-14,BWMN,2026-12-31,1.71395,1.98079,1.50869,5,525637039,5,Industrials,42.28,740225556,1099647.57484
2026-08-14,BWMN,2025-12-31,1.63571,1.69629,1.58523,4,434276854,4,Industrials,42.28,740225556,1099647.57484
2026-08-14,BWMN,2024-12-31,0.76,0.84636,0.665,3,379081500,3,Industrials,42.28,740225556,1099647.57484
2026-08-14,BX,2029-12-31,9.06363,9.49144,8.65412,2,16287215500,1,Financial Services,144.965,175116679151,1969784.40903
2026-08-14,BX,2028-12-31,8.23007,8.7712,7.26402,7,19090172775,2,Financial Services,144.965,175116679151,1969784.40903
2026-08-14,BX,2027-12-31,7.42645,8.0045,6.72104,16,18193576456,6,Financial Services,144.965,175116679151,1969784.40903
2026-08-14,BX,2026-12-31,5.9337,6.11171,5.72602,15,14628618876,5,Financial Services,144.965,175116679151,1969784.40903
2026-08-14,BXMT,2028-12-31,1.80325,2.13301,1.62603,1,458188549,1,Real Estate,14.415,2429561760,862563
2026-08-14,BXMT,2027-12-31,1.63723,1.68735,1.59546,4,566108012,2,Real Estate,14.415,2429561760,862563
2026-08-14,BXMT,2026-12-31,1.16782,1.43207,0.90357,2,621585459,3,Real Estate,14.415,2429561760,862563
2026-08-14,BXMT,2025-12-31,0.80723,0.8663,0.75801,6,464070673,4,Real Estate,14.415,2429561760,862563
2026-08-14,BXSL,2028-12-31,2.43933,2.51798,2.36,3,1133003170,2,Financial Services,24.745,5756973814,1578191
2026-08-14,BXSL,2027-12-31,2.5754,2.64555,2.46517,9,1301724057,7,Financial Services,24.745,5756973814,1578191
2026-08-14,BXSL,2026-12-31,2.74305,2.79292,2.67323,8,1306793729,6,Financial Services,24.745,5756973814,1578191
2026-08-14,BXSL,2025-12-31,3.20804,3.22797,3.18811,8,1419961800,6,Financial Services,24.745,5756973814,1578191
2026-08-14,BZ,2029-12-31,12.52508,13.01648,12.06084,3,13274558479,14,Industrials,15.4732,7080584256,3411313.82332
2026-08-14,BZ,2028-12-31,11.03498,11.87727,10.40227,6,11783027872,16,Industrials,15.4732,7080584256,3411313.82332
2026-08-14,BZ,2027-12-31,9.65838,9.86388,9.45288,9,10507570438,15,Industrials,15.4732,7080584256,3411313.82332
2026-08-14,BZ,2026-12-31,8.54755,9.1439,8.21625,9,9337452073,14,Industrials,15.4732,7080584256,3411313.82332
2026-08-14,C,2030-12-31,18.95,19.53979,18.18077,4,110679000000,4,Financial Services,139.01,238389639100,3507592
2026-08-14,C,2029-12-31,16.465,16.97745,15.79665,4,106160500000,4,Financial Services,139.01,238389639100,3507592
2026-08-14,C,2028-12-31,14.71976,15.66067,13.07902,10,102979437108,9,Financial Services,139.01,238389639100,3507592
2026-08-14,C,2027-12-31,12.7688,13.17338,12.48264,13,99366250338,14,Financial Services,139.01,238389639100,3507592
2026-08-14,CADL,2030-12-31,5.4112,12.69954,-0.04423322,2,772772140,5,Healthcare,11.74,860192148,1352587.58282
2026-08-14,CADL,2029-12-31,2.40883,5.65328,-0.0196907,3,415590720,3,Healthcare,11.74,860192148,1352587.58282
2026-08-14,CADL,2028-12-31,0.50697,4.25605,-1.5109,6,171015003,7,Healthcare,11.74,860192148,1352587.58282
2026-08-14,CADL,2027-12-31,-0.69358,0.25825,-1.43143,4,42834483,6,Healthcare,11.74,860192148,1352587.58282
2026-08-14,CAG,2030-05-31,1.62236,1.68452,1.59771,1,10945399257,5,Consumer Defensive,15.6372,7483432255,4876666
2026-08-14,CAG,2029-05-31,1.57035,1.86769,1.34734,4,10878871996,10,Consumer Defensive,15.6372,7483432255,4876666
2026-08-14,CAG,2028-05-31,1.50133,1.87427,1.38658,8,10803375454,11,Consumer Defensive,15.6372,7483432255,4876666
2026-08-14,CAG,2027-05-31,1.44743,1.74657,1.35093,8,10842227792,10,Consumer Defensive,15.6372,7483432255,4876666
2026-08-14,CAH,2030-06-30,17.715,18.38431,16.86711,1,339027350000,4,Healthcare,232.66,54490367960,576485
2026-08-14,CAH,2029-06-30,15.43862,17.13387,13.32025,4,320381619554,5,Healthcare,232.66,54490367960,576485
2026-08-14,CAH,2028-06-30,13.58562,15.57992,10.53461,5,297845444271,13,Healthcare,232.66,54490367960,576485
2026-08-14,CAH,2027-06-30,12.0759,12.447,11.7048,10,275628492660,12,Healthcare,232.66,54490367960,576485
2026-08-14,CAI,2030-12-31,1.04,1.08007,0.95704,2,1831876400,6,Healthcare,21.7897,6159527540,2275741.37576
2026-08-14,CAI,2029-12-31,0.78333,0.81351,0.72085,3,1620395100,6,Healthcare,21.7897,6159527540,2275741.37576
2026-08-14,CAI,2028-12-31,0.504,0.7131,0.3938,6,1394888548,8,Healthcare,21.7897,6159527540,2275741.37576
2026-08-14,CAI,2027-12-31,0.35112,0.45752,0.20216,8,1207588663,9,Healthcare,21.7897,6159527540,2275741.37576
2026-08-14,CAKE,2028-12-30,5.56325,5.67372,5.45537,1,4665543854,7,Consumer Cyclical,112.3593,5582616764,841052.79897
2026-08-14,CAKE,2027-12-30,4.92875,5.58858,4.23892,12,4304789713,15,Consumer Cyclical,112.3593,5582616764,841052.79897
2026-08-14,CAKE,2026-12-30,4.4554,4.72695,3.89219,10,4011356246,14,Consumer Cyclical,112.3593,5582616764,841052.79897
2026-08-14,CAKE,2025-12-30,3.75201,3.79203,3.68197,15,3738687705,13,Consumer Cyclical,112.3593,5582616764,841052.79897
2026-08-14,CALY,2028-12-31,0.97478,0.99496,0.9577,1,2199844394,4,Consumer Cyclical,16.47,2960614260,614898
2026-08-14,CALY,2027-12-31,0.88562,1.36083,0.65881,6,2136354984,9,Consumer Cyclical,16.47,2960614260,614898
2026-08-14,CALY,2026-12-31,0.73171,1.08367,0.48163,3,2068835575,7,Consumer Cyclical,16.47,2960614260,614898
2026-08-14,CALY,2025-12-31,-0.1466,-0.10149,-0.19171,7,3924276721,7,Consumer Cyclical,16.47,2960614260,614898
2026-08-14,CARR,2030-12-31,4.55,4.80351,4.3003,2,26991000000,6,Industrials,62.87,51825316334,1290172
2026-08-14,CARR,2029-12-31,4.19617,4.42997,3.96589,3,27070980658,11,Industrials,62.87,51825316334,1290172
2026-08-14,CARR,2028-12-31,3.71607,4.35345,3.06581,6,25434010239,13,Industrials,62.87,51825316334,1290172
2026-08-14,CARR,2027-12-31,3.28542,3.5165,3.03424,13,24197868608,17,Industrials,62.87,51825316334,1290172
2026-08-14,CART,2030-12-31,4.7,4.98135,4.23879,5,5634166667,15,Technology,48.59,11420098662,1381431
2026-08-14,CART,2029-12-31,4.055,4.29774,3.65708,9,5306146883,9,Technology,48.59,11420098662,1381431
2026-08-14,CART,2028-12-31,3.64232,4.69536,2.87913,12,5064971484,19,Technology,48.59,11420098662,1381431
2026-08-14,CART,2027-12-31,3.02075,3.48086,2.62065,21,4619212282,23,Technology,48.59,11420098662,1381431
2026-08-14,CAT,2029-12-31,37.92196,41.27902,35.64803,2,95626095187,6,Industrials,857.94,395198907780,1018478
2026-08-14,CAT,2028-12-31,37.96795,41.45469,29.35963,7,95830417741,8,Industrials,857.94,395198907780,1018478
2026-08-14,CAT,2027-12-31,31.91768,35.63447,28.3126,19,86938916252,13,Industrials,857.94,395198907780,1018478
2026-08-14,CAT,2026-12-31,26.66536,28.80286,25.4363,16,78815915002,11,Industrials,857.94,395198907780,1018478
2026-08-14,CAVA,2030-12-28,1.79,1.86477,1.63384,7,3000006667,7,Consumer Cyclical,74.79,8711079541,2084738.2109
2026-08-14,CAVA,2029-12-28,1.3828,1.44056,1.26217,6,2547607667,7,Consumer Cyclical,74.79,8711079541,2084738.2109
2026-08-14,CAVA,2028-12-28,1.06717,1.12073,1.00173,9,2197931951,10,Consumer Cyclical,74.79,8711079541,2084738.2109
2026-08-14,CAVA,2027-12-28,0.7467,0.83084,0.63101,20,1810358292,20,Consumer Cyclical,74.79,8711079541,2084738.2109
2026-08-14,CB,2028-12-31,31.60851,36.02268,29.76748,7,66800948921,5,Financial Services,345.085,133133793000,911141
2026-08-14,CB,2027-12-31,29.13809,31.6313,26.19894,16,60545080833,7,Financial Services,345.085,133133793000,911141
2026-08-14,CB,2026-12-31,27.66521,29.67447,26.24156,16,58004574767,7,Financial Services,345.085,133133793000,911141
2026-08-14,CB,2025-12-31,24.06547,24.35736,23.72326,18,54708312500,6,Financial Services,345.085,133133793000,911141
2026-08-14,CBRS,2028-12-31,5.13242,6.47969,4.45,4,7360335550,10,Technology,218.76,49557348094,12137466
2026-08-14,CBRS,2027-12-31,0.96,1.05,0.88,6,2770000000,8,Technology,218.76,49557348094,12137466
2026-08-14,CBRS,2026-12-31,-0.89,-0.78,-1,6,861310000,8,Technology,218.76,49557348094,12137466
2026-08-14,CBRS,2025-12-31,1.63897,2.07843,1.45073,3,509991000,5,Technology,218.76,49557348094,12137466
2026-08-14,CBZ,2030-12-31,6.64256,6.70649,6.55124,1,3170177734,1,Industrials,54.53,2925463611,764738
2026-08-14,CBZ,2029-12-31,5.76947,5.825,5.69015,1,3090121497,1,Industrials,54.53,2925463611,764738
2026-08-14,CBZ,2028-12-31,5.01791,5.06621,4.94892,1,3034936097,2,Industrials,54.53,2925463611,764738
2026-08-14,CBZ,2027-12-31,4.48,4.62063,4.36951,4,2964376000,4,Industrials,54.53,2925463611,764738
2026-08-14,CC,2028-12-31,2.54671,2.65979,2.46797,1,6598056197,7,Basic Materials,15.765,2370704582,1083942
2026-08-14,CC,2027-12-31,2.13012,2.53903,1.85435,5,6325739939,7,Basic Materials,15.765,2370704582,1083942
2026-08-14,CC,2026-12-31,1.13223,1.43928,0.83478,4,5998644969,5,Basic Materials,15.765,2370704582,1083942
2026-08-14,CC,2025-12-31,0.96762,1.01015,0.91445,7,5800573142,7,Basic Materials,15.765,2370704582,1083942
2026-08-14,CCEP,2030-12-31,7.08456,7.2282,6.89132,2,25617778595,4,Consumer Defensive,107.19,47508537420,563286
2026-08-14,CCEP,2029-12-31,6.20307,6.32884,6.03388,3,24454375649,4,Consumer Defensive,107.19,47508537420,563286
2026-08-14,CCEP,2028-12-31,5.4045,5.51408,5.25709,3,23462569673,3,Consumer Defensive,107.19,47508537420,563286
2026-08-14,CCEP,2027-12-31,4.9421,5.29383,4.41001,6,22607094941,9,Consumer Defensive,107.19,47508537420,563286
2026-08-14,CCI,2030-12-31,4.11,4.2134,4.02748,5,4591910000,6,Real Estate,75.965,33196705000,983149
2026-08-14,CCI,2029-12-31,3.58,3.67007,3.50813,10,4446078400,11,Real Estate,75.965,33196705000,983149
2026-08-14,CCI,2028-12-31,3.01373,3.86718,2.17591,13,4191120213,13,Real Estate,75.965,33196705000,983149
2026-08-14,CCI,2027-12-31,2.85679,3.12749,2.62064,10,4095458621,14,Real Estate,75.965,33196705000,983149
2026-08-14,CCJ,2030-12-31,4.31572,4.76412,3.94711,5,4612686233,6,Energy,97.775,42584239075,1000262
2026-08-14,CCJ,2029-12-31,4.09726,4.52296,3.74731,10,4452393420,6,Energy,97.775,42584239075,1000262
2026-08-14,CCJ,2028-12-31,3.17564,3.50559,2.9044,8,4266240512,5,Energy,97.775,42584239075,1000262
2026-08-14,CCJ,2027-12-31,2.63616,3.69831,1.6636,13,3895156355,8,Energy,97.775,42584239075,1000262
2026-08-14,CCL,2030-11-30,3.73,3.79822,3.66617,3,32142333333,9,Consumer Cyclical,28.285,38740525331,8303865
2026-08-14,CCL,2029-11-30,3.48205,3.54574,3.42246,7,31048109417,7,Consumer Cyclical,28.285,38740525331,8303865
2026-08-14,CCL,2028-11-30,3.08034,3.2295,2.92387,9,29840183712,14,Consumer Cyclical,28.285,38740525331,8303865
2026-08-14,CCL,2027-11-30,2.64018,2.71154,2.55863,17,28597680986,19,Consumer Cyclical,28.285,38740525331,8303865
2026-08-14,CCOI,2030-12-31,-0.18,-0.17514,-0.18546,5,1237368000,6,Communication Services,10.75,538335275,1204950
2026-08-14,CCOI,2029-12-31,-1.08333,-1.0541,-1.11616,5,1157316667,6,Communication Services,10.75,538335275,1204950
2026-08-14,CCOI,2028-12-31,-2.2009,-1.36481,-2.73109,8,1070447227,8,Communication Services,10.75,538335275,1204950
2026-08-14,CCOI,2027-12-31,-2.87708,-2.55647,-3.63643,7,1005874220,9,Communication Services,10.75,538335275,1204950
2026-08-14,CDE,2030-12-31,1.15333,1.24519,1.06147,1,7957154676,1,Basic Materials,18.835,19410118268,25495296
2026-08-14,CDE,2029-12-31,1.485,1.60327,1.36673,1,4861000000,1,Basic Materials,18.835,19410118268,25495296
2026-08-14,CDE,2028-12-31,2.02816,2.1897,1.86662,1,5474425000,1,Basic Materials,18.835,19410118268,25495296
2026-08-14,CDE,2027-12-31,1.93841,2.68608,1.27381,4,5977196200,1,Basic Materials,18.835,19410118268,25495296
2026-08-14,CDNL,2027-12-31,2.13,2.33,1.98,2,805083667,2,Industrials,39.17,599024930,755959
2026-08-14,CDNL,2026-12-31,1.86333,1.99356,1.64294,2,706795333,2,Industrials,39.17,599024930,755959
2026-08-14,CDNL,2025-12-31,1.03547,1.093,0.96836,2,448710833,2,Industrials,39.17,599024930,755959
2026-08-14,CDNS,2030-12-31,10.93,11.37118,10.51541,4,8915000000,12,Technology,326.3272,89868226590,1686931.26502
2026-08-14,CDNS,2029-12-31,11.2593,11.71377,10.83222,2,8592552411,8,Technology,326.3272,89868226590,1686931.26502
2026-08-14,CDNS,2028-12-31,10.89096,14.14747,8.79649,7,8017381186,14,Technology,326.3272,89868226590,1686931.26502
2026-08-14,CDNS,2027-12-31,9.52604,10.18476,8.89773,15,7176759500,20,Technology,326.3272,89868226590,1686931.26502
2026-08-14,CEG,2030-12-31,21.32655,27.54213,12.70635,4,40901415181,6,Utilities,283.69,101873652054,1228174.90984
2026-08-14,CEG,2029-12-31,19.98708,25.81228,11.9083,4,39904149690,10,Utilities,283.69,101873652054,1228174.90984
2026-08-14,CEG,2028-12-31,17.05369,23.14012,14.54522,11,36263055065,12,Utilities,283.69,101873652054,1228174.90984
2026-08-14,CEG,2027-12-31,13.2564,14.57387,12.37809,13,34473459009,9,Utilities,283.69,101873652054,1228174.90984
2026-08-14,CELC,2030-12-31,10.96125,20.40264,4.15836,4,1627472875,3,Healthcare,92.12,4492350451,941656
2026-08-14,CELC,2029-12-31,7.41875,13.80883,2.81444,2,1147255125,4,Healthcare,92.12,4492350451,941656
2026-08-14,CELC,2028-12-31,3.26444,6.65933,0.26726,7,716325667,6,Healthcare,92.12,4492350451,941656
2026-08-14,CELC,2027-12-31,-0.50489,42.66321,-68.41259,5,392372864,7,Healthcare,92.12,4492350451,941656
2026-08-14,CELH,2030-12-31,2.63938,2.77835,2.46951,2,4402849433,6,Consumer Defensive,28.41,7262742628,6807356
2026-08-14,CELH,2029-12-31,2.41981,2.54722,2.26407,3,4154953389,10,Consumer Defensive,28.41,7262742628,6807356
2026-08-14,CELH,2028-12-31,2.21882,2.77308,1.5676,6,3856463570,12,Consumer Defensive,28.41,7262742628,6807356
2026-08-14,CELH,2027-12-31,1.97001,2.42463,1.66693,15,3598229777,18,Consumer Defensive,28.41,7262742628,6807356
2026-08-14,CENX,2028-12-31,17.27,18.50278,15.90022,1,4243350000,2,Basic Materials,47.235,4675036890,617316.32938
2026-08-14,CENX,2027-12-31,10.79,11.56022,9.93418,1,3860950000,2,Basic Materials,47.235,4675036890,617316.32938
2026-08-14,CENX,2026-12-31,10.3,11.03524,9.48305,1,3367700000,2,Basic Materials,47.235,4675036890,617316.32938
2026-08-14,CENX,2025-12-31,2.18333,2.33918,2.01016,1,2545707175,2,Basic Materials,47.235,4675036890,617316.32938
2026-08-14,CEVA,2028-12-31,1.01493,1.18299,0.84681,2,156052387,3,Technology,32.52,905986680,1220377.85986
2026-08-14,CEVA,2027-12-31,0.82193,0.91326,0.65957,6,139640751,7,Technology,32.52,905986680,1220377.85986
2026-08-14,CEVA,2026-12-31,0.53059,0.55061,0.51057,7,122765750,7,Technology,32.52,905986680,1220377.85986
2026-08-14,CEVA,2025-12-31,0.416,0.42842,0.4061,4,109309600,4,Technology,32.52,905986680,1220377.85986
2026-08-14,CF,2030-12-31,7.23,9.80698,6.42833,1,6400000000,12,Basic Materials,118.59,18218863110,674709
2026-08-14,CF,2029-12-31,7.44507,10.09871,6.61955,1,6232382381,8,Basic Materials,118.59,18218863110,674709
2026-08-14,CF,2028-12-31,9.02005,10.70108,8.19004,4,6788733579,14,Basic Materials,118.59,18218863110,674709
2026-08-14,CF,2027-12-31,10.99481,13.34728,8.70215,6,7278667044,15,Basic Materials,118.59,18218863110,674709
2026-08-14,CFG,2029-12-31,5.74,5.792,5.67543,3,7235021651,1,Financial Services,74.61,31551226020,815890
2026-08-14,CFG,2028-12-31,7.46222,7.79366,7.25976,6,10525334642,2,Financial Services,74.61,31551226020,815890
2026-08-14,CFG,2027-12-31,6.49773,6.79671,6.37814,12,9975162407,7,Financial Services,74.61,31551226020,815890
2026-08-14,CFG,2026-12-31,5.30283,5.38287,5.2528,12,9185371486,6,Financial Services,74.61,31551226020,815890
2026-08-14,CG,2029-12-31,6.15951,6.45513,5.71307,1,5950600000,1,Financial Services,49.52,17825912480,2547476.55173
2026-08-14,CG,2028-12-31,5.88736,7.14785,4.62686,2,5540876510,2,Financial Services,49.52,17825912480,2547476.55173
2026-08-14,CG,2027-12-31,5.10387,5.67535,4.25651,9,5084435910,6,Financial Services,49.52,17825912480,2547476.55173
2026-08-14,CG,2026-12-31,3.60434,3.9638,3.30317,9,3730208183,4,Financial Services,49.52,17825912480,2547476.55173
2026-08-14,CGNX,2029-12-31,2.5,2.62512,2.34284,3,1535146650,6,Technology,65.3333,10872731918,1109475.33382
2026-08-14,CGNX,2028-12-31,2.21519,2.61012,1.93369,6,1336382246,8,Technology,65.3333,10872731918,1109475.33382
2026-08-14,CGNX,2027-12-31,1.80414,1.93971,1.72071,13,1210792300,13,Technology,65.3333,10872731918,1109475.33382
2026-08-14,CGNX,2026-12-31,1.49517,1.6265,1.42445,13,1111463563,13,Technology,65.3333,10872731918,1109475.33382
2026-08-14,CHEF,2030-12-26,4.69,4.79364,4.51632,1,6277750000,2,Consumer Defensive,110.685,4515514447,2155399
2026-08-14,CHEF,2029-12-26,4.155,4.24682,4.00113,1,5818350000,2,Consumer Defensive,110.685,4515514447,2155399
2026-08-14,CHEF,2028-12-26,3.46961,3.67257,3.26665,2,5339417437,5,Consumer Defensive,110.685,4515514447,2155399
2026-08-14,CHEF,2027-12-26,2.99551,3.17609,2.89991,5,4930221964,6,Consumer Defensive,110.685,4515514447,2155399
2026-08-14,CHTR,2030-12-31,64.99488,65.90391,63.92527,5,54605911915,6,Communication Services,155.067,20899540111,601282.31952
2026-08-14,CHTR,2029-12-31,56.88505,57.68066,55.9489,9,54335442489,11,Communication Services,155.067,20899540111,601282.31952
2026-08-14,CHTR,2028-12-31,51.79992,70.39139,34.60051,12,53866945132,13,Communication Services,155.067,20899540111,601282.31952
2026-08-14,CHTR,2027-12-31,45.07149,49.92287,41.15617,14,53769329270,13,Communication Services,155.067,20899540111,601282.31952
2026-08-14,CHWY,2031-02-01,1.6,1.62455,1.57639,3,17632266667,5,Consumer Cyclical,22.425,9286648468,1780992
2026-08-14,CHWY,2030-02-01,1.42667,1.44856,1.40562,4,16460974999,5,Consumer Cyclical,22.425,9286648468,1780992
2026-08-14,CHWY,2029-02-01,1.24503,1.39244,1.0419,7,15426192727,11,Consumer Cyclical,22.425,9286648468,1780992
2026-08-14,CHWY,2028-02-01,1.08402,1.14813,1.00243,14,14434327531,19,Consumer Cyclical,22.425,9286648468,1780992
2026-08-14,CHYM,2030-12-31,3.1401,3.25331,3.0222,3,4864103100,6,Financial Services,32.245,12285961750,2746043
2026-08-14,CHYM,2029-12-31,1.78568,1.85006,1.71863,3,4559318452,11,Financial Services,32.245,12285961750,2746043
2026-08-14,CHYM,2028-12-31,1.1792,1.76265,0.77467,9,3832392308,13,Financial Services,32.245,12285961750,2746043
2026-08-14,CHYM,2027-12-31,0.82555,1.41523,0.56824,12,3267129932,16,Financial Services,32.245,12285961750,2746043
2026-08-14,CIEN,2029-11-01,20.19,22.51292,18.64284,1,13113171883,7,Technology,425.89,60285973951,1567373
2026-08-14,CIEN,2028-11-01,14.28321,17.02656,10.35688,5,10221346918,13,Technology,425.89,60285973951,1567373
2026-08-14,CIEN,2027-11-01,9.64572,11.40773,7.64207,12,8037108618,14,Technology,425.89,60285973951,1567373
2026-08-14,CIEN,2026-11-01,6.53348,6.70383,6.45331,12,6330251340,12,Technology,425.89,60285973951,1567373
2026-08-14,CIFR,2030-12-31,0.76,0.90262,0.65616,1,1169000000,2,Financial Services,17.825,7291298425,28379384.01741
2026-08-14,CIFR,2029-12-31,0.45566,0.54117,0.3934,1,1516063269,2,Financial Services,17.825,7291298425,28379384.01741
2026-08-14,CIFR,2028-12-31,0.025012,0.06901314,-0.00555956,3,961746441,5,Financial Services,17.825,7291298425,28379384.01741
2026-08-14,CIFR,2027-12-31,-0.2772,0.8316,-1.35828,5,795384990,9,Financial Services,17.825,7291298425,28379384.01741
2026-08-14,CL,2030-12-31,4.78938,4.89342,4.6698,1,24047667464,6,Consumer Defensive,91.95,73577378550,1308489
2026-08-14,CL,2029-12-31,4.57773,4.67718,4.46344,1,23387299508,11,Consumer Defensive,91.95,73577378550,1308489
2026-08-14,CL,2028-12-31,4.36992,4.69651,3.6866,5,22917744176,13,Consumer Defensive,91.95,73577378550,1308489
2026-08-14,CL,2027-12-31,4.0699,4.25034,3.95963,12,22109103576,15,Consumer Defensive,91.95,73577378550,1308489
2026-08-14,CLBK,2027-12-31,0.35,0.36,0.34422,2,552103000,2,Financial Services,11.675,2608601080,1655376
2026-08-14,CLBK,2026-12-31,0.33636,0.34655,0.33081,1,407539000,1,Financial Services,11.675,2608601080,1655376
2026-08-14,CLBK,2025-12-31,0.22727,0.23182,0.21818,1,255350000,1,Financial Services,11.675,2608601080,1655376
2026-08-14,CLBK,2024-12-31,0.081818,0.08636344,0.07272711,2,212500000,2,Financial Services,11.675,2608601080,1655376
2026-08-14,CLBT,2029-12-31,0.91,0.93155,0.89257,1,864700000,1,Technology,11.0479,2755786154,5440777.71945
2026-08-14,CLBT,2028-12-31,0.57023,0.5995,0.54098,2,783150891,3,Technology,11.0479,2755786154,5440777.71945
2026-08-14,CLBT,2027-12-31,0.44164,0.46688,0.41009,5,667306875,6,Technology,11.0479,2755786154,5440777.71945
2026-08-14,CLBT,2026-12-31,0.32795,0.33926,0.31099,5,567968875,6,Technology,11.0479,2755786154,5440777.71945
2026-08-14,CLDX,2030-12-31,3.1975,8.24057,-0.44909,4,849256625,5,Healthcare,41.865,2785632670,545567.6435
2026-08-14,CLDX,2029-12-31,-0.47375,0.06653785,-1.22094,4,430350200,5,Healthcare,41.865,2785632670,545567.6435
2026-08-14,CLDX,2028-12-31,-3.2221,-1.19568,-4.86681,10,119261159,11,Healthcare,41.865,2785632670,545567.6435
2026-08-14,CLDX,2027-12-31,-4.35321,-3.66065,-5.40194,9,11042330,10,Healthcare,41.865,2785632670,545567.6435
